Time,Angle_rad,Center_X,Center_Y,Confidence
20.04,-0.246853884,88.9257,455.1787,1
20.045,-0.246029304,90.605,455.5249,1
20.05,-0.245133522,92.4297,455.8321,1
20.055,-0.244314009,94.0994,455.4557,1
20.06,-0.244430567,93.8619,457.0202,1
20.065,-0.243440592,95.8793,457.4306,1
20.07,-0.241980168,98.8563,457.4548,1
20.075,-0.240799655,101.2635,457.6546,1
20.08,-0.239581592,103.748,457.8943,1
20.085,-0.238187332,106.5928,459.4939,1
20.09,-0.236651389,109.7278,460.8751,1
20.095,-0.235248617,112.592,461.5784,1
20.1,-0.232639985,117.9209,462.8427,1
20.105,-0.231883432,119.467,462.3761,1
20.11,-0.229743931,123.8408,463.7985,1
20.115,-0.228116812,127.1686,465.1769,1
20.12,-0.226112679,131.2692,465.7507,1
20.125,-0.224071521,135.4475,466.5946,1
20.13,-0.221161374,141.408,468.0215,1
20.135,-0.219214951,145.3968,469.9859,1
20.14,-0.217103962,149.7248,470.0827,1
20.145,-0.214086875,155.914,470.7839,1
20.15,-0.211867979,160.4684,472.7483,1
20.155,-0.209058168,166.2388,472.9865,1
20.16,-0.205845182,172.8414,474.0889,1
20.165,-0.203475245,177.7144,475.9327,1
20.17,-0.199858178,185.1563,477.9208,1
20.175,-0.197623281,189.7572,478.2743,1
20.18,-0.194303939,196.5944,479.7235,1
20.185,-0.191359653,202.6628,480.9262,1
20.19,-0.188049699,209.489,482.7583,1
20.195,-0.1848517,216.0884,483.5903,1
20.2,-0.181017676,224.0055,485.6865,1
20.205,-0.177945128,230.3542,486.0942,1
20.21,-0.174560935,237.3509,487.5771,1
20.215,-0.170957822,244.8048,488.8678,1
20.22,-0.166281978,254.4848,489.4923,1
20.225,-0.163358838,260.5402,490.973,1
20.23,-0.158814381,269.96,492.3419,1
20.235,-0.155454701,276.9284,494.0073,1
20.24,-0.151289231,285.5732,495.3563,1
20.245,-0.147137476,294.195,496.3671,1
20.25,-0.143333376,302.0995,497.4891,1
20.255,-0.13908802,310.926,498.4812,1
20.26,-0.134752681,319.945,500.8861,1
20.265,-0.130814103,328.1432,501.0831,1
20.27,-0.126446205,337.24,502.712,1
20.275,-0.122241213,346.0023,503.566,1
20.28,-0.117453005,355.9854,504.4057,1
20.285,-0.113104616,365.0564,505.3188,1
20.29,-0.108668127,374.3158,506.1244,1
20.295,-0.103877142,384.3201,507.3276,1
20.3,-0.099029305,394.4482,508.0038,1
20.305,-0.093774998,405.431,509.3576,1
20.31,-0.089889193,413.5568,510.0686,1
20.315,-0.085092079,423.5922,510.6725,1
20.32,-0.080342884,433.5314,511.8328,1
20.325,-0.075540203,443.5864,512.4786,1
20.33,-0.070807677,453.4981,513.4804,1
20.335,-0.066081894,463.399,514.2764,1
20.34,-0.061166276,473.7009,514.3685,1
20.345,-0.056369371,483.757,515.2742,1
20.35,-0.051720484,493.5054,515.2555,1
20.355,-0.046458902,504.5414,515.8616,1
20.36,-0.041588416,514.7595,516.9007,1
20.365,-0.036590545,525.247,516.6901,1
20.37,-0.031486631,535.959,517.2992,1
20.375,-0.026553739,546.3137,517.74,1
20.38,-0.021701465,556.5005,517.6336,1
20.385,-0.01650132,567.4188,517.8684,1
20.39,-0.011451869,578.0216,518.5812,1
20.395,-0.006740765,587.9145,517.8641,1
20.4,-0.001486239,598.9489,517.8108,1
20.405,0.003559246,609.5444,518.4685,1
20.41,0.008323429,619.549,517.649,1
20.415,0.013541985,630.5073,517.5293,1
20.42,0.018526917,640.9743,517.6884,1
20.425,0.023943859,652.3473,517.0802,1
20.43,0.028635342,662.196,516.5704,1
20.435,0.033426653,672.2529,516.2941,1
20.44,0.038314945,682.5117,516.1335,1
20.445,0.043270168,692.909,514.6002,1
20.45,0.048530762,703.9446,515.0462,1
20.455,0.053827084,715.0523,513.8578,1
20.46,0.058512764,724.8767,513.6198,1
20.465,0.062849273,733.9666,512.7178,1
20.47,0.067763515,744.2645,512.1918,1
20.475,0.072326375,753.823,511.2432,1
20.48,0.07706994,763.7567,510.1077,1
20.485,0.082091505,774.2686,509.2631,1
20.49,0.086496673,783.4866,508.6626,1
20.495,0.091270236,793.4715,507.6346,1
20.5,0.096116736,803.6045,505.9603,1
20.505,0.10507582,822.3234,504.8752,1
20.51,0.109452789,831.4622,502.9507,1
20.515,0.114031061,841.0166,502.1948,1
20.52,0.118246748,849.8099,501.2322,1
20.525,0.122922899,859.5585,498.9615,1
20.53,0.127169057,868.4058,497.8146,1
20.535,0.131297823,877.0039,496.7573,1
20.54,0.135642515,886.0466,495.8107,1
20.545,0.139659082,894.4016,494.0227,1
20.55,0.143957759,903.3382,492.9211,1
20.555,0.147689751,911.0922,491.8189,1
20.56,0.151680039,919.3781,490.0588,1
20.565,0.155481693,927.2676,489.0936,1
20.57,0.15954794,935.701,487.6715,1
20.575,0.163408548,943.7028,485.9795,1
20.58,0.167147598,951.4478,484.7268,1
20.585,0.1705884,958.5707,482.9344,1
20.59,0.174369602,966.3934,481.4234,1
20.595,0.177787837,973.4607,480.7173,1
20.6,0.181241528,980.5969,478.9097,1
20.605,0.184344124,987.0038,477.1434,1
20.61,0.18795188,994.4492,475.7015,1
20.615,0.190915129,1000.5607,474.8115,1
20.62,0.193959759,1006.8364,473.582,1
20.625,0.197496141,1014.121,471.9531,1
20.63,0.200100531,1019.4825,470.4531,1
20.635,0.203139229,1025.7345,469.6448,1
20.64,0.205970787,1031.5568,467.8015,1
20.645,0.208691484,1037.1479,466.049,1
20.65,0.211725023,1043.3781,465.5328,1
20.655,0.214078883,1048.2096,464.2406,1
20.66,0.216440775,1053.0551,462.7271,1
20.665,0.218739112,1057.7678,461.9682,1
20.67,0.221019491,1062.4413,460.3845,1
20.675,0.223393577,1067.3043,458.9863,1
20.68,0.225342669,1071.2948,458.1816,1
20.685,0.227596653,1075.9073,457.1082,1
20.69,0.229506656,1079.814,456.3472,1
20.695,0.231134939,1083.1431,455.3035,1
20.7,0.233108733,1087.1769,454.0282,1
20.705,0.234632207,1090.2891,453.2378,1
20.71,0.236518839,1094.1416,452.1196,1
20.715,0.237858832,1096.8768,450.9569,1
20.72,0.239356552,1099.9329,450.4279,1
20.725,0.240406031,1102.0737,449.9074,1
20.73,0.241680692,1104.6731,449.7421,1
20.735,0.243032827,1107.4296,448.8092,1
20.74,0.243960968,1109.3212,448.5426,1
20.745,0.245359817,1112.1713,448.0959,1
20.75,0.245825063,1113.119,447.5933,1
20.755,0.246248874,1113.9822,447.173,1
20.76,0.247172654,1115.8634,446.5972,1
20.765,0.247530695,1116.5924,446.3107,1
20.77,0.248108637,1117.769,446.1283,1
20.775,0.247850895,1117.2443,445.9206,1
20.78,0.248591548,1118.752,445.2688,1
20.785,0.248995804,1119.5748,445.1994,1
20.79,0.248991825,1119.5667,445.1281,1
20.795,0.24914036,1119.869,445.4464,1
20.8,0.249067689,1119.7211,445.7616,1
20.805,0.24865635,1118.8839,446.06,1
20.81,0.247700492,1116.9381,446.3141,1
20.815,0.247157381,1115.8323,446.7148,1
20.82,0.246620089,1114.7382,447.314,1
20.825,0.245932926,1113.3387,447.6622,1
20.83,0.245587254,1112.6346,448.1031,1
20.835,0.244242848,1109.8956,448.2734,1
20.84,0.243304535,1107.9834,448.7081,1
20.845,0.241994392,1105.3127,449.6434,1
20.85,0.240799263,1102.8757,449.9501,1
20.855,0.239695024,1100.6234,450.6365,1
20.86,0.237958693,1097.0806,451.9975,1
20.865,0.23655925,1094.2241,452.4868,1
20.87,0.235079094,1091.2018,453.6001,1
20.875,0.233079514,1087.1172,454.6982,1
20.88,0.231495935,1083.881,455.5086,1
20.885,0.230076345,1080.9789,456.4365,1
20.89,0.227784013,1076.2906,457.2574,1
20.895,0.22653551,1073.7361,457.6058,1
20.9,0.223817219,1068.1718,459.1861,1
20.905,0.221316244,1063.0493,460.5258,1
20.91,0.219221976,1058.7576,461.9751,1
20.915,0.216859711,1053.9143,462.3698,1
20.92,0.214763026,1049.6134,464.1012,1
20.925,0.212009673,1043.9625,465.2522,1
20.93,0.206156332,1031.9382,467.6465,1
20.935,0.203686804,1026.8607,469.2375,1
20.94,0.200744275,1020.8073,470.4331,1
20.945,0.19830755,1015.7917,471.9715,1
20.95,0.194688863,1008.3387,473.261,1
20.955,0.191749449,1002.2808,474.5,1
20.96,0.188581675,995.7484,475.7667,1
20.965,0.185097464,988.5589,477.5416,1
20.97,0.181895081,981.9468,478.9017,1
20.975,0.178324173,974.5692,480.364,1
20.98,0.175517166,968.7665,480.9649,1
20.985,0.17151091,960.4797,482.962,1
20.99,0.167725441,952.6443,484.6917,1
20.995,0.164488216,945.9397,485.6075,1
21,0.16012091,936.8889,487.6096,1
21.005,0.156116236,928.584,488.7566,1
21.01,0.152184566,920.4254,490.1853,1
21.015,0.148727653,913.2479,491.2219,1
21.02,0.144849276,905.1909,492.7872,1
21.025,0.140670813,896.5054,494.5325,1
21.03,0.136699779,888.2463,495.9833,1
21.035,0.131902816,878.2634,496.5624,1
21.04,0.127602761,869.3092,497.7886,1
21.045,0.12350637,860.7745,498.763,1
21.05,0.119179888,851.7557,500.386,1
21.055,0.11472186,842.4578,501.9295,1
21.06,0.110302197,833.2352,503.3361,1
21.065,0.105538,823.2886,504.3158,1
21.07,0.101018007,813.8472,504.935,1
21.075,0.096571511,804.5551,505.7524,1
21.08,0.092821613,796.7156,506.4585,1
21.085,0.087436081,785.4519,508.7208,1
21.09,0.0830642,776.3043,509.3864,1
21.095,0.078303088,766.3385,509.828,1
21.1,0.073383035,756.0361,511.0652,1
21.105,0.068948998,746.7482,511.3885,1
21.11,0.063526195,735.3853,512.7604,1
21.115,0.059021118,725.9424,513.4468,1
21.12,0.054295292,716.0341,514.0255,1
21.125,0.048968425,704.8626,514.9747,1
21.13,0.044049959,694.545,514.5654,1
21.135,0.039265327,684.506,514.8427,1
21.14,0.034307158,674.1009,516.2106,1
21.145,0.029418815,663.8406,516.5555,1
21.15,0.024321493,653.1401,516.5081,1
21.155,0.019490234,642.9969,517.6481,1
21.16,0.014467695,632.4511,517.5909,1
21.165,0.009369756,621.7462,517.3149,1
21.17,0.004182774,610.8538,517.725,1
21.175,-0.000672571,600.6576,518.305,1
21.18,-0.005649554,590.206,517.7415,1
21.185,-0.010898644,579.1833,517.6935,1
21.19,-0.01577575,568.9423,518.2751,1
21.195,-0.020761396,558.4742,517.7712,1
21.2,-0.025979541,547.5191,517.5714,1
21.205,-0.030849274,537.2968,518.0613,1
21.21,-0.035665704,527.1879,517.1202,1
21.215,-0.040543583,516.9518,516.6031,1
21.22,-0.045445785,506.6667,516.2123,1
21.225,-0.050385125,496.306,516.6735,1
21.23,-0.055598402,485.3735,515.4147,1
21.235,-0.060067496,476.0041,515.0916,1
21.24,-0.06516282,465.3249,514.9922,1
21.245,-0.069882675,455.4358,513.8606,1
21.25,-0.074593251,445.5694,513.1556,1
21.255,-0.079719937,434.8354,512.6412,1
21.26,-0.084257852,425.3378,510.6125,1
21.265,-0.089390238,414.6004,510.2249,1
21.27,-0.093788916,405.4019,509.2415,1
21.275,-0.098588488,395.3694,508.2619,1
21.28,-0.103160017,385.818,507.4194,1
21.285,-0.107705499,376.3255,506.3787,1
21.29,-0.112176592,366.9929,505.1883,1
21.295,-0.116707424,357.5404,504.5413,1
21.3,-0.12074058,349.1304,502.9713,1
21.305,-0.125649695,338.8994,502.3538,1
21.31,-0.134052173,321.4028,500.8602,1
21.315,-0.138149109,312.8788,499.0628,1
21.32,-0.14228191,304.2851,498.6126,1
21.325,-0.146302793,295.929,496.5508,1
21.33,-0.150523673,287.1626,495.7266,1
21.335,-0.153680743,280.6093,494.4638,1
21.34,-0.158289126,271.0492,493.0162,1
21.345,-0.161894903,263.5739,491.062,1
21.35,-0.166067548,254.9289,490.0771,1
21.355,-0.169788414,247.225,489.2715,1
21.36,-0.173256787,240.0483,487.8665,1
21.365,-0.176972375,232.3649,485.9758,1
21.37,-0.180307402,225.4728,486.0499,1
21.375,-0.18360973,218.6524,483.97,1
21.38,-0.18693032,211.7985,482.9257,1
21.385,-0.190194708,205.0648,481.8833,1
21.39,-0.193159287,198.9532,480.7484,1
21.395,-0.196679085,191.7016,478.9847,1
21.4,-0.199567689,185.7542,476.8515,1
21.405,-0.202473587,179.7747,476.079,1
21.41,-0.205113893,174.3448,474.5757,1
21.415,-0.211073957,162.0987,472.433,1
21.42,-0.2132495,157.6325,470.679,1
21.425,-0.21608428,151.8161,470.2577,1
21.43,-0.218436336,146.9929,469.7598,1
21.435,-0.220490511,142.7826,468.933,1
21.44,-0.222770811,138.1111,467.039,1
21.445,-0.225133823,133.2727,466.2953,1
21.45,-0.226665451,130.138,465.345,1
21.455,-0.229059819,125.2398,464.5998,1
21.46,-0.230776811,121.729,462.8084,1
21.465,-0.23236384,118.4852,462.7452,1
21.47,-0.234113012,114.9114,461.5258,1
21.475,-0.235906208,111.2492,461.1016,1
21.48,-0.237538933,107.9161,460.285,1
21.485,-0.238616617,105.7168,459.1965,1
21.49,-0.239773556,103.3564,459.1422,1
21.495,-0.241099066,100.6529,457.5523,1
21.5,-0.242215949,98.3756,457.653,1
21.505,-0.243373421,96.0162,457.3026,1
21.51,-0.24412021,94.4943,456.8318,1
21.515,-0.244882649,92.9408,456.365,1
21.52,-0.245111089,92.4754,455.4006,1
21.525,-0.246843424,88.947,455.8573,1
21.53,-0.247015157,88.5973,455.736,1
21.535,-0.247177124,88.2675,455.4828,1
21.54,-0.247228642,88.1626,455.6297,1
21.545,-0.247237335,88.1449,455.5624,1
21.55,-0.247244997,88.1293,455.552,1
21.555,-0.24713366,88.356,454.8245,1
21.56,-0.246660944,89.3186,455.0408,1
21.565,-0.246197957,90.2615,455.0571,1
21.57,-0.24546158,91.7614,455.3286,1
21.575,-0.244953673,92.7961,455.6334,1
21.58,-0.244053961,94.6293,455.857,1
21.585,-0.243825728,95.0944,457.1237,1
21.59,-0.243066532,96.6417,457.5332,1
21.595,-0.242078854,98.6551,457.9543,1
21.6,-0.240824417,101.213,458.2756,1
21.605,-0.239490418,103.934,459.4416,1
21.61,-0.238514241,105.9257,459.5531,1
21.615,-0.237304352,108.3949,460.4072,1
21.62,-0.235727109,111.6149,461.0675,1
21.625,-0.233828156,115.4933,461.6443,1
21.63,-0.232288238,118.6397,461.8862,1
21.635,-0.230547793,122.1972,463.0219,1
21.64,-0.228699273,125.9772,464.6971,1
21.645,-0.226788407,129.8864,465.8985,1
21.65,-0.224873352,133.8059,466.2337,1
21.655,-0.222397311,138.8761,467.3665,1
21.66,-0.220029175,143.728,469.3747,1
21.665,-0.218461944,146.9404,469.2663,1
21.67,-0.215510837,152.9924,470.2918,1
21.675,-0.213209986,157.7136,471.6013,1
21.68,-0.210539215,163.1968,472.4307,1
21.685,-0.207901065,168.6161,473.7395,1
21.69,-0.204751841,175.0892,474.827,1
21.695,-0.201237343,182.3181,476.9213,1
21.7,-0.198914141,187.0995,477.6062,1
21.705,-0.196250604,192.5841,479.7039,1
21.71,-0.192994657,199.2925,480.373,1
21.715,-0.18973084,206.0214,482.4406,1
21.72,-0.186446339,212.7972,482.814,1
21.725,-0.18298309,219.9463,484.2609,1
21.73,-0.18000842,226.0905,485.9654,1
21.735,-0.176622976,233.0872,486.8354,1
21.74,-0.172933769,240.7165,488.1109,1
21.745,-0.169447522,247.9306,489.2704,1
21.75,-0.165587148,255.9239,490.3711,1
21.755,-0.161784942,263.8018,492.0239,1
21.76,-0.157976897,271.6967,493.1446,1
21.765,-0.153698042,280.5734,493.7112,1
21.77,-0.149684764,288.9045,496.0097,1
21.775,-0.145673432,297.2366,496.7705,1
21.78,-0.141530789,305.8466,498.6242,1
21.785,-0.137502021,314.2248,499.3651,1
21.79,-0.13355367,322.4403,501.0219,1
21.795,-0.128728999,332.4851,501.4772,1
21.8,-0.125090641,340.0642,502.6216,1
21.805,-0.119770479,351.1529,503.3946,1
21.81,-0.11608018,358.8487,504.1751,1
21.815,-0.111278756,368.8666,505.8965,1
21.82,-0.106809445,378.1964,506.3738,1
21.825,-0.102242324,387.735,508.3986,1
21.83,-0.097420119,397.8112,508.6483,1
21.835,-0.092500474,408.0959,510.0878,1
21.84,-0.088483511,416.497,510.9801,1
21.845,-0.083641299,426.628,511.8704,1
21.85,-0.079029382,436.281,512.634,1
21.855,-0.074418767,445.9348,512.8328,1
21.86,-0.06964863,455.9261,513.4587,1
21.865,-0.064510736,466.6914,514.4254,1
21.87,-0.059874244,476.4092,514.1455,1
21.875,-0.054940111,486.7538,514.832,1
21.88,-0.049989961,497.1348,516.429,1
21.885,-0.045177176,507.2302,516.2006,1
21.89,-0.040212694,517.6461,516.3488,1
21.895,-0.035271313,528.0156,517.0426,1
21.9,-0.030049474,538.9756,517.0174,1
21.905,-0.025438172,548.6556,517.1883,1
21.91,-0.020157889,559.7413,518.3767,1
21.915,-0.015208158,570.1341,517.9453,1
21.92,-0.010257894,580.5288,518.0194,1
21.925,-0.005048069,591.4691,518.0301,1
21.93,-0.000293857,601.4529,518.5614,1
21.935,0.004769113,612.0851,517.8274,1
21.94,0.009848397,622.7513,517.5927,1
21.945,0.014859928,633.2747,517.9896,1
21.95,0.019547054,643.1162,517.3961,1
21.955,0.024858703,654.2679,516.8273,1
21.96,0.0297764,664.5912,516.6547,1
21.965,0.034687289,674.8987,516.3387,1
21.97,0.039794073,685.6155,515.145,1
21.975,0.044514223,695.519,514.7854,1
21.98,0.049556615,706.0963,515.0096,1
21.985,0.054437502,716.3323,513.4218,1
21.99,0.05928911,726.5042,513.1426,1
21.995,0.06413973,736.6711,512.8587,1
22,0.068867185,746.5768,511.7888,1
22.005,0.073788036,756.8843,510.9958,1
22.01,0.078606211,766.9731,510.1093,1
22.015,0.083134682,776.4518,509.5391,1
22.02,0.087894412,786.4107,508.0336,1
22.025,0.092525294,796.096,506.6561,1
22.03,0.097071855,805.6009,505.7881,1
22.035,0.101484108,814.821,504.4212,1
22.04,0.106061834,824.3825,503.9537,1
22.045,0.110652811,833.967,503.1598,1
22.05,0.114949885,842.9335,501.4402,1
22.055,0.119424963,852.2667,500.573,1
22.06,0.123809351,861.4059,498.5869,1
22.065,0.127898889,869.926,497.4153,1
22.07,0.136729292,888.3077,495.587,1
22.075,0.140316609,895.7689,493.9594,1
22.08,0.14456911,904.6087,493.1638,1
22.085,0.148481705,912.7371,491.5585,1
22.09,0.152287181,920.6384,489.96,1
22.095,0.15614352,928.6406,488.505,1
22.1,0.160351338,937.3666,487.4253,1
22.105,0.163792194,944.4977,486.0692,1
22.11,0.167767604,952.7316,484.5082,1
22.115,0.171176296,959.7873,482.6667,1
22.12,0.174897536,967.4852,481.0717,1
22.125,0.178342028,974.6061,480.2056,1
22.13,0.181717148,981.5793,478.1353,1
22.135,0.184598487,987.5289,476.7031,1
22.14,0.188362024,995.2953,475.5564,1
22.145,0.190977161,1000.6886,474.3597,1
22.15,0.195215943,1009.4246,472.7258,1
22.155,0.197688843,1014.5178,471.8672,1
22.16,0.200318602,1019.9313,470.4596,1
22.165,0.202790839,1025.0179,469.5414,1
22.17,0.206000414,1031.6177,467.6803,1
22.175,0.211075564,1042.0446,465.4445,1
22.18,0.214021527,1048.0919,463.8907,1
22.185,0.216113045,1052.3829,462.49,1
22.19,0.218277468,1056.8214,462.0141,1
22.195,0.221010169,1062.4222,460.0822,1
22.2,0.223386496,1067.2898,459.002,1
22.205,0.225226837,1071.0577,458.1256,1
22.21,0.227433985,1075.5745,457.1339,1
22.215,0.229322986,1079.4384,456.3654,1
22.22,0.231063076,1082.9962,455.3892,1
22.225,0.232897941,1086.7462,454.1009,1
22.23,0.234363863,1089.741,454.1823,1
22.235,0.236028012,1093.1395,452.149,1
22.24,0.238050911,1097.2688,451.8216,1
22.245,0.238955371,1099.1144,450.7042,1
22.25,0.239995776,1101.2369,449.8941,1
22.255,0.241483244,1104.2705,450.253,1
22.26,0.242239346,1105.8121,449.229,1
22.265,0.243337751,1108.0511,448.8295,1
22.27,0.244522344,1110.4651,448.3401,1
22.275,0.245294823,1112.0389,447.7529,1
22.28,0.245748525,1112.9631,447.2545,1
22.285,0.246204291,1113.8914,446.9636,1
22.29,0.246852754,1115.212,446.5706,1
22.295,0.247180316,1115.879,446.3018,1
22.3,0.247614045,1116.7621,446.0701,1
22.305,0.24778478,1117.1097,445.8549,1
22.31,0.247909201,1117.363,445.7302,1
22.315,0.247888227,1117.3203,445.761,1
22.32,0.247731241,1117.0007,445.9058,1
22.325,0.247450833,1116.4298,445.961,1
22.33,0.247022621,1115.5579,446.3637,1
22.335,0.246457015,1114.4061,446.7916,1
22.34,0.245977899,1113.4303,447.2415,1
22.345,0.245629523,1112.7207,447.3808,1
22.35,0.245248484,1111.9445,447.7462,1
22.355,0.243874357,1109.1447,448.3682,1
22.36,0.242894331,1107.1473,448.8147,1
22.365,0.241961235,1105.2451,449.731,1
22.37,0.240811325,1102.9003,449.9374,1
22.375,0.239793312,1100.8239,450.4144,1
22.38,0.238769523,1098.7352,451.0642,1
22.385,0.236866093,1094.8505,452.0278,1
22.39,0.235385288,1091.8271,452.9378,1
22.395,0.234020832,1089.0403,454.0881,1
22.4,0.232250706,1085.4236,454.6675,1
22.405,0.230453245,1081.7495,455.7917,1
22.41,0.228503172,1077.7617,456.8056,1
22.415,0.226710802,1074.0948,457.5029,1
22.42,0.224363594,1069.2905,458.5217,1
22.425,0.222538261,1065.5526,459.5102,1
22.43,0.220291751,1060.9501,460.7172,1
22.435,0.218203768,1056.6703,462.0781,1
22.44,0.215458337,1051.0399,463.5753,1
22.445,0.212993907,1045.9829,464.4851,1
22.45,0.21031026,1040.473,465.8152,1
22.455,0.207843152,1035.4049,466.8038,1
22.46,0.204988601,1029.5376,468.0564,1
22.465,0.202018453,1023.429,469.7507,1
22.47,0.198983607,1017.1835,471.3519,1
22.475,0.196345814,1011.752,472.2105,1
22.48,0.193352503,1005.585,473.43,1
22.485,0.190316331,999.326,475.3994,1
22.49,0.18713736,992.7687,476.9711,1
22.495,0.183837904,985.9587,478.8281,1
22.5,0.180338816,978.7321,479.3987,1
22.505,0.177070044,971.977,480.3324,1
22.51,0.173463069,964.5184,481.6515,1
22.515,0.169698406,956.7287,482.7267,1
22.52,0.16612206,949.324,484.6289,1
22.525,0.162453615,941.724,485.9907,1
22.53,0.158562405,933.6575,487.9485,1
22.535,0.154797428,925.8479,489.6258,1
22.54,0.150771143,917.4912,490.2641,1
22.545,0.146904679,909.4614,491.5808,1
22.55,0.143017236,901.3834,493.1263,1
22.555,0.138861503,892.7429,494.4699,1
22.56,0.134701407,884.0883,496.0307,1
22.565,0.130617906,875.5883,497.1634,1
22.57,0.126425804,866.8575,498.3806,1
22.575,0.121995046,857.6246,499.9727,1
22.58,0.117690549,848.65,501.2217,1
22.585,0.113427974,839.7583,502.272,1
22.59,0.108959278,830.432,503.4499,1
22.595,0.104362341,820.8333,504.2026,1
